uuid,pub_year,epub_year,organisations,organisations_names,datasets,doi,github,github_url,gitlab,gitlab_url,bitbucket,bitbucket_url,subversion,apache allura,gogs,gitea,data,code,data repository,4TU ResearchData,4TU.Centre for Research Data,Zenodo,ENA,EVA,SRA,UniProtKB,IDR,EMPIAR,wwPDB,GEO,EMDB,BioImage Archive
7b5288f6-681d-4f15-aea0-50faa97fe6b0,2022.0,,,,,10.1016/j.matdes.2022.110385,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7b584a4b-7630-469a-9e88-031c1d816844,2023.0,,,,,10.1016/j.biortech.2023.129844,True,['github'],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7b60aae1-f2b7-4731-a1d6-a21b0460f3ce,2020.0,,,,,10.3389/fmicb.2020.00063,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
7b77f123-c21d-4a50-9894-03bd3d1e397f,2023.0,,,,,10.1007/s10055-022-00653-3,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7b77f123-c21d-4a50-9894-03bd3d1e397f,2023.0,,,,,10.1109/TVCG.2023.3247042,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ba92014-e629-4067-98fd-27f1eed84ae4,2021.0,,,,,10.1007/s11356-021-17018-z,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7bde9932-e775-431d-8dc0-34623b9eb5fc,2022.0,,,,,10.1103/PhysRevB.101.195430,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7bef98db-a941-4777-bbbd-77ade8abf3d2,2020.0,,,,,10.1016/j.scitotenv.2019.135456,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7c139f82-4fe7-462e-a2ad-9a05147597e4,2021.0,,,,,10.1002/cptc.201900205,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c139f82-4fe7-462e-a2ad-9a05147597e4,2021.0,,,,,10.1039/D0SE00848F,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c139f82-4fe7-462e-a2ad-9a05147597e4,2021.0,,,,,10.1002/anie.201915108,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c139f82-4fe7-462e-a2ad-9a05147597e4,2021.0,,,,,10.1002/cssc.202002957,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c197383-2adc-49d6-9b28-cfd93114142b,2024.0,,,,,10.1021/acs.cgd.0c01415,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c197383-2adc-49d6-9b28-cfd93114142b,2024.0,,,,,10.1021/acs.cgd.1c01436,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c197383-2adc-49d6-9b28-cfd93114142b,2024.0,,,,,10.1103/PhysRevLett.131.124001,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c5d0326-c293-4f5a-a926-edf7358f6510,2022.0,,,,,10.1364/AO.395446,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7c6d9a1c-ebaa-473d-a2fd-272dcace8f39,2021.0,,,,,10.1039/d1ra04332c,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ca74203-05fd-4b96-9cd5-7b291aef981a,2021.0,,,,,10.1038/s41467-020-20168-2,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ca74fe9-2281-4022-bf05-b3008e85cd90,2021.0,,,,,10.1080/23299460.2020.1791506,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7cb9d610-91b7-468c-9853-f9755e12a9bb,2020.0,,,,,10.1038/s41535-020-00297-z,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7cc84bcf-b695-4828-9210-f2e42a8c236b,2020.0,,,,,10.3389/fchem.2020.00163,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d177ebe-8ced-412d-ab0f-31694b6d6a0a,2020.0,,,,,10.1016/j.materresbull.2020.110821,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d2af8e6-d2a9-4ff2-9aeb-c955e7047d82,2023.0,,,,,10.1016/j.apradiso.2023.110911,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d306e15-bd23-4051-971e-388f60c943b0,2024.0,,,,,10.1021/acsphotonics.3c00968,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d3d4287-271d-4bbb-9b73-39674a0af60f,2023.0,,,,,10.1016/j.bioflm.2019.100011,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d3d4287-271d-4bbb-9b73-39674a0af60f,2023.0,,,,,10.1016/j.watres.2021.117835,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d3d4287-271d-4bbb-9b73-39674a0af60f,2023.0,,,,,10.1016/j.biortech.2021.124790,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d3d4287-271d-4bbb-9b73-39674a0af60f,2023.0,,,,,10.1016/j.watres.2023.119819,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d3d4287-271d-4bbb-9b73-39674a0af60f,2023.0,,,,,10.1021/acs.macromol.3c00575,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d3d4287-271d-4bbb-9b73-39674a0af60f,2023.0,,,,,10.1021/acs.biomac.2c01356,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d565daf-36cb-4671-8248-395354a8e137,2021.0,,,,,10.1364/BOE.403283,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d565daf-36cb-4671-8248-395354a8e137,2021.0,,,,,10.1364/BOE.415079,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d7b2296-7a3f-4c7e-825d-cd5d63479dab,2021.0,,,,,10.1016/j.fuproc.2021.106944,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7d7b2296-7a3f-4c7e-825d-cd5d63479dab,2021.0,,,,,10.1016/j.apcatb.2020.119467,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7dd3cfbb-71b0-4704-ab63-99859ecb9bb1,2020.0,,,,,10.1021/acs.chemmater.0c02588,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7de78c43-6d16-43c1-afad-f6ab81b7b395,2022.0,,,,,10.1103/PhysRevApplied.18.064056,True,['github'],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7de9ee0d-c830-485a-bebe-70798024553f,2021.0,,,,,10.1016/j.tsf.2020.138450,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7dec2a90-0122-4713-b13c-049c323f6ddd,2023.0,,,,,10.1016/j.cherd.2022.11.048,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7e089414-5517-462a-9467-7855d7cc59f4,2020.0,,,,,10.1002/cbic.202000100,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7e264513-2d82-45d8-9409-eae63bccd9d8,2023.0,,,,,10.1016/j.actbio.2023.04.022,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7e64839d-17a6-430c-b30e-3a57eadafe1e,2022.0,,,,,10.5194/bg-17-5919-2020,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False
7e786151-5000-4156-abc4-f6a8272e826e,2024.0,,,,,10.1039/d1cs01004b,False,[],False,[],False,[],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7e786151-5000-4156-abc4-f6a8272e826e,2024.0,,,,,10.1039/d1cs00100k,False,[],False,[],False,[],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7e786151-5000-4156-abc4-f6a8272e826e,2024.0,,,,,10.1039/d3gc01898a,False,[],False,[],False,[],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7e786151-5000-4156-abc4-f6a8272e826e,2024.0,,,,,10.1039/d3cc01474f,False,[],False,[],False,[],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7e786151-5000-4156-abc4-f6a8272e826e,2024.0,,,,,10.1039/d2gc04747k,False,[],False,[],False,[],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7e89aebf-5db7-4400-93b7-8c7da1a575eb,2023.0,,,,,10.1016/j.ces.2023.118678,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7e91cb5e-0790-49e2-ac60-152d63eea9e9,2020.0,,,,,10.1016/j.ultrasmedbio.2020.01.002,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7e9ed227-cb25-49af-a515-fedd9bce2655,2024.0,,,,,10.1038/s41396-020-00805-w,True,"['github.com/najoshi/', 'github.com/', 'github.com/wwood/CoverM']",False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7e9ed227-cb25-49af-a515-fedd9bce2655,2024.0,,,,,10.1039/c9sc06406k,True,"['github.com/najoshi/', 'github.com/', 'github.com/wwood/CoverM']",False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7e9ed227-cb25-49af-a515-fedd9bce2655,2024.0,,,,,10.1038/s41396-021-01073-y,True,"['github.com/najoshi/', 'github.com/', 'github.com/wwood/CoverM']",False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7e9ed227-cb25-49af-a515-fedd9bce2655,2024.0,,,,,10.1016/j.watres.2023.120700,True,"['github.com/najoshi/', 'github.com/', 'github.com/wwood/CoverM']",False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ea8aef6-332c-41cf-855b-67d3e74e6196,2024.0,,,,,10.1021/acsenergylett.0c02219,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ea8aef6-332c-41cf-855b-67d3e74e6196,2024.0,,,,,10.1002/cssc.202102180,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ea8aef6-332c-41cf-855b-67d3e74e6196,2024.0,,,,,10.1021/acsenergylett.0c02184,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ea8aef6-332c-41cf-855b-67d3e74e6196,2024.0,,,,,10.1021/acscatal.2c00888,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7eaf9850-bb7c-4aca-983a-186c488fcf01,2020.0,,,,,10.1364/BOE.381992,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ebb7e07-837f-4c50-a88d-f08cfaefcb40,2023.0,,,,,10.1002/bbb.2168,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ebb7e07-837f-4c50-a88d-f08cfaefcb40,2023.0,,,,,10.1016/j.jclepro.2022.131973,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ebb7e07-837f-4c50-a88d-f08cfaefcb40,2023.0,,,,,10.1007/s11367-023-02141-5,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7edaf29f-b95f-4833-9e68-5d2d15f91659,2023.0,,,,,10.1002/bbb.2216,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7edaf29f-b95f-4833-9e68-5d2d15f91659,2023.0,,,,,10.1002/jmri.28662,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ee91c57-0a7b-4b6f-88c8-7b1ff0668c7d,2021.0,,,,,10.1016/S2589-7500(21)00001-7,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7f0ae54b-520f-43b7-84a1-839559423792,2020.0,,,,,10.1080/15422119.2020.1797792,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7f2653e3-07be-40e0-8061-9d39746b171f,2021.0,,,,,10.1016/j.fbp.2019.12.002,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7f2653e3-07be-40e0-8061-9d39746b171f,2021.0,,,,,10.1016/j.seppur.2020.117403,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7f28cc4e-f836-4c83-b4df-1d0f92eb1cd4,2020.0,,,,,10.1021/acs.jpcc.0c02410,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7f2a6971-a6b5-47ec-af0d-11068e4575ed,2021.0,,,,,10.1039/d1gc03145g,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7f351c11-eafb-428f-a0bd-c48e330abeb7,2023.0,,,,,10.1039/d2qi01919a,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7f5ff343-4de1-4ebd-b451-5676bb7a5d44,2020.0,,,,,10.1016/j.scitotenv.2019.134980,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7f6a4faa-1fb0-41f7-8ac8-801e9f7a1250,2022.0,,,,,10.1021/acsaem.0c01206,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7f89f931-6fb8-4ddf-9d1c-9d0d8e1569fd,2022.0,,,,,10.1099/ijsem.0.004186,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7f99ae5f-88f2-4062-9a5d-2ebbc28fa5ba,2020.0,,,,,10.12693/APhysPolA.137.205,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7fc47989-1d98-40b1-ba87-3bd189025859,2023.0,,,,,10.1126/science.adi8308,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7fcf75b3-1046-41c7-a04f-05aecfd6c208,2022.0,,,,,10.19853/j.zgjsps.1000-4602.2022.11.010,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7fd373af-bcae-4ad2-9a46-de0aebe5f2de,2023.0,,,,,10.1088/1367-2630/acb004,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7fd75c1a-7d52-4e94-a88d-a8f85eff6ca7,2023.0,,,,,10.1038/s41929-023-01018-y,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7fd7a2af-2eb1-4589-8a51-f02805183146,2023.0,,,,,10.1039/d2sc06935k,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ff1f78e-8cf5-4835-ab24-8f49bacb5bb8,2024.0,,,,,10.1021/acsnano.0c10040,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ff1f78e-8cf5-4835-ab24-8f49bacb5bb8,2024.0,,,,,10.1016/j.apmt.2021.100945,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ff1f78e-8cf5-4835-ab24-8f49bacb5bb8,2024.0,,,,,10.1016/j.cej.2023.142131,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ff1f78e-8cf5-4835-ab24-8f49bacb5bb8,2024.0,,,,,10.1016/j.corsci.2023.111562,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ff242bb-31a4-48f1-8e16-5cc7d5bd92e4,2021.0,,,,,10.1021/acs.jpcc.1c10521,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ff242bb-31a4-48f1-8e16-5cc7d5bd92e4,2021.0,,,,,10.1103/PhysRevB.103.224106,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80011712-48f9-419c-addd-e749086f7c0b,2020.0,,,,,10.1016/j.jcat.2020.05.024,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80011712-48f9-419c-addd-e749086f7c0b,2020.0,,,,,10.1149/1945-7111/ab717c,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8005ced2-6679-4b79-8f0e-2ae7f436636e,2023.0,,,,,10.1016/j.bej.2022.108796,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
800a6eb2-bf8e-41d2-aebe-51fabad8fbb4,2021.0,,,,,10.1016/j.corsci.2021.109864,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
800ce38b-e77e-4562-b03a-4399a3ebbf36,2021.0,,,,,10.1093/femsyr/foab033,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803549ac-b490-479a-b3f5-4153764c5534,2021.0,,,,,10.1128/mSystems.00173-21,True,['github.com/celawson87/Nitrospira-moscoviensis'],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8035d77b-83fb-49a7-b6b8-1c2087ecb5fe,2022.0,,,,,10.1103/PhysRevB.104.235303,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8035d77b-83fb-49a7-b6b8-1c2087ecb5fe,2022.0,,,,,10.1103/PhysRevResearch.3.013288,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803d4696-d0aa-4428-a96d-e11310815984,2023.0,,,,,10.1063/5.0025748,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803d4696-d0aa-4428-a96d-e11310815984,2023.0,,,,,10.1021/acs.jpclett.3c03013,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803e316f-61ff-4ae7-9cf7-7cad5bb369aa,2024.0,,,,,10.1016/j.envres.2023.116597,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803f9193-fdfc-416c-9cba-4bc62ced37b4,2020.0,,,,,10.1039/c9cc09563b,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8041b3aa-80b3-4a03-8bac-9bd4dbb71d1a,2022.0,,,,,10.1016/j.ceramint.2022.05.192,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8047abed-13d3-4766-9d1a-899644749ab1,2024.0,,,,,10.1002/cbic.201900599,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8047abed-13d3-4766-9d1a-899644749ab1,2024.0,,,,,10.1002/cbic.202200017,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
805e7263-2ca2-403b-8c6c-126b3e1c9fb0,2022.0,,,,,10.1039/d1dt04168a,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
806ab43b-61bf-4838-bb06-596e5ef71468,2022.0,,,,,10.1002/smll.202205947,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
808b09d5-2096-4e2f-8d29-9dbe306b7d1d,2020.0,,,,,10.1038/s41560-020-0631-8,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
808d856c-d2e7-4bc9-aa30-2beb8853a065,2021.0,,,,,10.1038/s41534-021-00363-9,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
80b324be-727f-4831-8a5e-6a93014fc4f0,2022.0,,,,,10.1002/slct.202201992,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80bc8237-b088-4d28-b63b-02a3dea3477b,2024.0,,,,,10.1126/science.aay9972,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
80bc8237-b088-4d28-b63b-02a3dea3477b,2024.0,,,,,10.1021/acs.chemmater.3c01525,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
80c7a339-94cf-41c1-a91a-66ff9def315a,2021.0,,,,,10.1364/AO.432659,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
814da484-0bc8-486e-8f76-b0940cdea083,2021.0,,,,,10.1021/acs.jpclett.0c03461,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
814e2a01-e8d8-4b9e-a243-1b0f59f6bb45,2020.0,,,,,10.1021/acs.langmuir.0c01763,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
814e2a01-e8d8-4b9e-a243-1b0f59f6bb45,2020.0,,,,,10.1002/anie.202008921,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
815813f5-5123-4161-8892-b9ef2e3a2a35,2021.0,,,,,10.21468/SCIPOSTPHYS.11.2.046,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81a879b3-fe71-44fd-aa1e-c976126547b4,2022.0,,,,,10.1016/j.ccr.2021.214405,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81f4ab0d-4634-4bfe-a440-cb6dad5b2769,2022.0,,,,,10.1002/admi.202202077,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8204cf4d-a5fd-4e20-956c-37aba9bf3dd7,2024.0,,,,,10.14356/kona.2020006,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8204cf4d-a5fd-4e20-956c-37aba9bf3dd7,2024.0,,,,,10.14356/kona.2021017,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8204cf4d-a5fd-4e20-956c-37aba9bf3dd7,2024.0,,,,,10.1016/j.foodres.2022.111049,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
820eae3a-afd4-4dc3-a33e-872072190088,2022.0,,,,,10.1002/mrm.27947,True,['github.com/'],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
820eae3a-afd4-4dc3-a33e-872072190088,2022.0,,,,,10.1016/j.neuroimage.2022.119638,True,['github.com/'],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8216e4de-894e-4ea8-8728-8403ef105a45,2021.0,,,,,10.1016/j.cogsc.2021.100548,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
821c8c90-7c81-489c-9f61-a83790267790,2023.0,,,,,10.1016/j.scriptamat.2022.115253,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
821fef41-3cf2-44f5-a966-5ab62bb60dc2,2021.0,,,,,10.1002/andp.202000499,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8233bb7a-d631-438d-893c-c0ea963aca12,2023.0,,,,,10.1021/acsanm.2c03460,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8255628d-3820-429d-aa7b-a0fe62158e24,2023.0,,,,,10.1016/j.bpj.2023.02.018,True,['github.com/BioSoftMatterGroup/actin-curvature-sensing'],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82875845-3d8e-4e8e-9d73-19ae4faa5978,2023.0,,,,,10.1016/j.jpcs.2023.111350,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8287bef3-b907-4c0d-9c2b-1d4417a2ed29,2022.0,,,,,10.1038/s41598-022-23872-9,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82893e40-5efc-4f28-bef9-11399b50af0d,2020.0,,,,,10.1016/j.nicl.2019.102116,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8296b91b-4b84-45f1-ac66-98ca370d6282,2020.0,,,,,10.1002/cssc.201903438,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8296b91b-4b84-45f1-ac66-98ca370d6282,2020.0,,,,,10.1021/acssuschemeng.9b07494,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8296b91b-4b84-45f1-ac66-98ca370d6282,2020.0,,,,,10.1002/cctc.202000197,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8296b91b-4b84-45f1-ac66-98ca370d6282,2020.0,,,,,10.1039/d0cc03229h,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8296b91b-4b84-45f1-ac66-98ca370d6282,2020.0,,,,,10.1021/acscatal.0c03059,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
